-4.9875 0 0
-4.9625 0 0
-4.9375 0 0
-4.9125 0 0
-4.8875 0 0
-4.8625 0 0
-4.8375 0 0
-4.8125 0 0
-4.7875 0 0
-4.7625 0 0
-4.7375 0 0
-4.7125 0 0
-4.6875 0 0
-4.6625 0 0
-4.6375 0 0
-4.6125 0 0
-4.5875 0 0
-4.5625 0 0
-4.5375 0 0
-4.5125 0 0
-4.4875 0 0
-4.4625 0 0
-4.4375 0 0
-4.4125 0 0
-4.3875 0 0
-4.3625 0 0
-4.3375 0 0
-4.3125 0 0
-4.2875 0 0
-4.2625 0 0
-4.2375 0 0
-4.2125 0 0
-4.1875 0 0
-4.1625 0 0
-4.1375 0 0
-4.1125 0 0
-4.0875 0 0
-4.0625 0 0
-4.0375 0 0
-4.0125 0 0
-3.9875 0 0
-3.9625 0 0
-3.9375 0 0
-3.9125 0 0
-3.8875 0 0
-3.8625 0 0
-3.8375 0 0
-3.8125 0 0
-3.7875 0 0
-3.7625 0 0
-3.7375 0 0
-3.7125 0 0
-3.6875 0 0
-3.6625 0 0
-3.6375 0 0
-3.6125 0 0
-3.5875 0 0
-3.5625 0 0
-3.5375 0 0
-3.5125 0 0
-3.4875 0 0
-3.4625 0 0
-3.4375 0 0
-3.4125 0 0
-3.3875 0 0
-3.3625 0 0
-3.3375 0 0
-3.3125 0 0
-3.2875 0 0
-3.2625 0 0
-3.2375 0 0
-3.2125 0 0
-3.1875 0 0
-3.1625 0 0
-3.1375 0 0
-3.1125 0 0
-3.0875 0 0
-3.0625 0 0
-3.0375 0 0
-3.0125 0 0
-2.9875 0 0
-2.9625 0 0
-2.9375 0 0
-2.9125 0 0
-2.8875 0 0
-2.8625 0 0
-2.8375 0 0
-2.8125 0 0
-2.7875 0 0
-2.7625 0 0
-2.7375 0 0
-2.7125 0 0
-2.6875 0 0
-2.6625 0 0
-2.6375 0 0
-2.6125 0 0
-2.5875 0 0
-2.5625 0 0
-2.5375 0 0
-2.5125 0 0
-2.4875 2.45902e-05 1.74842e-05
-2.4625 3.27869e-05 1.46627e-05
-2.4375 4.09836e-05 1.9655e-05
-2.4125 4.09836e-05 1.9655e-05
-2.3875 4.91803e-05 2.34718e-05
-2.3625 0.000114754 3.29912e-05
-2.3375 9.01639e-05 3.16928e-05
-2.3125 0.000172131 4.84578e-05
-2.2875 0.000213115 4.65123e-05
-2.2625 0.000442623 6.14481e-05
-2.2375 0.000614754 7.85133e-05
-2.2125 0.000688525 9.46002e-05
-2.1875 0.000918033 0.000113222
-2.1625 0.0012377 0.000128286
-2.1375 0.0017377 0.000203899
-2.1125 0.0022377 0.000156502
-2.0875 0.00271311 0.000218862
-2.0625 0.00368033 0.000250899
-2.0375 0.00428689 0.000214458
-2.0125 0.00554098 0.000357775
-1.9875 0.00704918 0.000303389
-1.9625 0.0085082 0.000299354
-1.9375 0.01 0.000415696
